study_id,series_id,instance_number,x,y,w,h,side
1274086910,542002049,20,138.88849557522124,145.26017699115044,22.399999999999977,22.399999999999977,left
1274086910,542002049,21,170.13334698558324,144.8157273918742,22.399999999999977,22.399999999999977,right
1274086910,542002049,29,169.2945527522936,144.3963302752294,22.399999999999977,22.399999999999977,right
1274086910,542002049,29,144.55221238938054,143.56106194690267,22.399999999999977,22.399999999999977,left
1274086910,542002049,39,173.90792103538666,140.62175622542597,22.399999999999977,22.399999999999977,right
1274086910,542002049,39,146.81769911504426,140.1628318584071,22.399999999999977,22.399999999999977,left
1274237866,1323618838,11,169.61754385964912,142.22105263157897,20.30000000000001,22.399999999999977,right
1274237866,1323618838,11,145.05800627943484,143.3447409733124,20.30000000000001,22.399999999999977,right
1274237866,1323618838,18,169.0561403508772,134.36140350877193,20.30000000000001,22.399999999999977,right
1274237866,1323618838,18,145.56036106750392,136.31177394034538,20.30000000000001,22.399999999999977,right
1274237866,1323618838,27,169.4578947368421,133.1263157894737,20.30000000000001,22.399999999999977,right
1274237866,1323618838,27,150.58390894819465,135.30706436420724,20.30000000000001,22.399999999999977,right
1274237866,1323618838,34,148.07213500784928,130.78587127158556,20.30000000000001,22.399999999999977,right
1274237866,1323618838,35,167.43684210526314,131.4421052631579,20.30000000000001,22.399999999999977,right
1274237866,1323618838,42,150.58390894819465,131.7905808477237,20.30000000000001,22.399999999999977,right
1274237866,1323618838,44,166.08947368421053,133.46315789473687,20.30000000000001,22.399999999999977,right
1277947572,3664290293,2,197.86467752659573,174.7290741356383,25.19999999999999,26.879999999999995,right
1277947572,3664290293,2,159.3504424778761,181.6821238938053,25.19999999999999,26.879999999999995,left
1277947572,3664290293,6,191.32850731382976,175.27375498670213,25.19999999999999,26.879999999999995,right
1277947572,3664290293,6,159.3504424778761,177.6042477876106,25.19999999999999,26.879999999999995,left
1277947572,3664290293,11,194.5965924202128,172.550350731383,25.19999999999999,26.879999999999995,right
1277947572,3664290293,11,162.74867256637168,176.2449557522124,25.19999999999999,26.879999999999995,left
1277947572,3664290293,16,195.68595412234043,170.37162732712767,25.19999999999999,26.879999999999995,right
1277947572,3664290293,16,164.1079646017699,170.12814159292037,25.19999999999999,26.879999999999995,left
1277947572,3664290293,20,194.5965924202128,167.10354222074469,25.19999999999999,26.879999999999995,right
1277947572,3664290293,20,160.70973451327433,165.37061946902654,25.19999999999999,26.879999999999995,left
1278694021,1338467239,3,216.78442477876104,239.6658407079646,35.84000000000003,35.84000000000003,left
1278694021,1338467239,4,257.6627538247566,236.2997496522949,35.84000000000003,35.839999999999975,right
1278694021,1338467239,8,258.0188038942976,238.07999999999998,35.84000000000003,35.84000000000003,right
1278694021,1338467239,8,231.28353982300882,233.32247787610618,35.84000000000003,35.84000000000003,left
1278694021,1338467239,12,272.6168567454798,234.87554937413074,35.84000000000003,35.84000000000003,right
1278694021,1338467239,12,237.62690265486725,228.79150442477874,35.84000000000003,35.84000000000003,left
1286671775,1534227166,7,250.95004441534542,255.56343017854613,35.84000000000003,35.84000000000003,right
1286671775,1534227166,7,191.35903469079938,246.5747209653092,35.84000000000003,35.84000000000003,left
1286671775,1534227166,14,194.44802413273004,241.1689894419306,35.839999999999975,35.84000000000003,left
1286671775,1534227166,16,255.80621655577568,244.3942342555564,35.84000000000003,35.84000000000003,right
1286671775,1534227166,22,199.08150829562595,233.44651583710407,35.84000000000003,35.84000000000003,left
1286671775,1534227166,23,258.2343026259909,239.53806211512597,35.84000000000003,35.84000000000003,right
1286671775,1534227166,29,202.9427450980392,241.1689894419306,35.84000000000003,35.84000000000003,left
1286671775,1534227166,30,266.4897952647225,245.85108589768544,35.84000000000003,35.84000000000003,right
1286671775,1534227166,35,264.06170919450733,266.2470088874929,35.84000000000003,35.84000000000003,right
1286671775,1534227166,35,205.25948717948722,262.79191553544496,35.839999999999975,35.84000000000003,left
1288134514,3578668483,5,127.60465094062316,133.26001078180113,19.040000000000006,19.04000000000002,right
1288134514,3578668483,11,130.48295781893003,128.14302077592222,19.04000000000002,19.04000000000002,right
1288134514,4100657395,8,114.7207770800628,130.3230141287284,19.040000000000006,19.04000000000002,left
1288134514,4100657395,12,115.57478021978022,120.07497645211932,19.039999999999992,19.040000000000006,left
1288134514,4100657395,18,141.4266431248425,118.86162286037101,19.04000000000002,19.040000000000006,right
1288134514,4100657395,19,117.70978806907381,119.22097331240188,19.040000000000006,19.040000000000006,left
1288134514,4100657395,24,122.83380690737833,124.34499215070646,19.040000000000006,19.040000000000006,left
1288134514,4100657395,25,145.53851009385235,124.61823661698476,19.04000000000002,19.040000000000006,right
1288134514,4100657395,31,150.47275045666413,132.2937216258031,19.04000000000002,19.04000000000002,right
1288134514,4100657395,31,128.8118288854003,135.02003139717425,19.04000000000002,19.04000000000002,right
1289563234,2793657591,3,163.2424778761062,156.870796460177,22.399999999999977,22.399999999999977,right
1289563234,2793657591,8,170.03893805309733,156.30442477876107,22.399999999999977,22.399999999999977,right
1289563234,2793657591,13,167.77345132743363,152.33982300884958,22.399999999999977,22.399999999999977,right
1289563234,2793657591,18,175.1362831858407,148.941592920354,22.399999999999977,22.399999999999977,right
1289563234,2793657591,22,166.07433628318586,146.10973451327436,22.399999999999977,22.399999999999977,right
1289563234,3397646898,13,128.31160519622094,181.8232558139535,22.399999999999977,22.399999999999977,left
1289563234,3397646898,20,134.35811682412793,168.33488372093026,22.399999999999977,22.399999999999977,left
1289563234,3397646898,28,135.28834938226746,161.35813953488375,22.399999999999977,22.399999999999977,left
1289563234,3397646898,35,127.3813726380814,161.8232558139535,22.39999999999999,22.399999999999977,left
1289563234,3397646898,41,126.91625635901163,173.91627906976746,22.39999999999999,22.399999999999977,left
1291515204,2114165619,11,263.6442857142857,242.651380487734,35.84000000000003,35.84000000000003,right
1291515204,2114165619,11,212.73186582381732,251.44366587026678,35.839999999999975,35.84000000000003,left
1291515204,2114165619,16,264.55857142857144,232.59431486964604,35.84000000000003,35.839999999999975,right
1291515204,2114165619,16,217.74328507340948,238.0799838388167,35.839999999999975,35.839999999999975,left
1291515204,2114165619,21,268.2156514119276,241.73714285714283,35.84000000000003,35.84000000000003,right
1291515204,2114165619,22,220.2490477019457,238.07999999999998,35.839999999999975,35.84000000000003,left
1291515204,2114165619,27,261.5836008928571,241.5104008928571,35.84000000000003,35.84000000000003,right
1291515204,2114165619,27,228.60136011419252,240.5857096247961,35.839999999999975,35.84000000000003,left
1291515204,2114165619,33,258.64325803571427,245.43085803571427,35.84000000000003,35.84000000000003,right
1291515204,2114165619,33,229.43659665579122,238.9152365415987,35.839999999999975,35.84000000000003,left
1292979992,3284489086,1,234.9793707250342,234.9793707250342,31.360000000000014,31.360000000000014,right
1292979992,3284489086,1,187.49579908675798,232.52700152206998,31.360000000000014,31.359999999999985,left
1292979992,3284489086,8,234.36651162790696,215.98073871409028,31.360000000000014,31.360000000000014,right
1292979992,3284489086,8,179.3131506849315,211.38849315068492,31.360000000000014,31.360000000000014,left
1292979992,3284489086,13,229.4636388508892,219.0450341997264,31.360000000000014,31.360000000000014,right
1292979992,3284489086,14,178.63126331811264,227.7537899543379,31.360000000000014,31.360000000000014,left
1294500604,2810295920,3,162.71382405745067,166.75332136445243,22.399999999999977,22.399999999999977,right
1294500604,2810295920,3,125.40570254052368,160.28760484043798,22.39999999999999,22.399999999999977,left
1294500604,2810295920,8,159.26678635547577,164.4552962298025,22.399999999999977,22.399999999999977,right
1294500604,2810295920,8,122.80080472103005,160.52076180257512,22.39999999999999,22.399999999999977,left
1294500604,2810295920,13,164.43734290843807,154.6886894075404,22.399999999999977,22.399999999999977,right
1294500604,2810295920,14,133.78792918454937,152.9671137339056,22.399999999999977,22.399999999999977,left
1294500604,2810295920,19,156.39425493716337,149.5181328545781,22.399999999999977,22.399999999999977,right
1294500604,2810295920,19,129.66775751072961,152.6237660944206,22.399999999999977,22.399999999999977,left
1294500604,2810295920,23,155.24524236983842,157.56122082585276,22.399999999999977,22.399999999999977,right
1294500604,2810295920,24,125.20423819742489,153.65380901287554,22.39999999999999,22.399999999999977,left
1296715983,638163553,9,200.20331769983687,254.7847308319739,35.84000000000003,35.84000000000003,left
1296715983,638163553,10,268.49206030150754,253.08837520938022,35.84000000000003,35.84000000000003,right
1296715983,638163553,16,193.5214253670473,251.44378466557913,35.839999999999975,35.84000000000003,left
1296715983,638163553,17,263.34633165829143,253.08837520938022,35.84000000000003,35.84000000000003,right
1296715983,638163553,22,201.87379078303428,249.77331158238172,35.839999999999975,35.84000000000003,left
1296715983,638163553,23,260.7734673366834,249.6578894472362,35.84000000000003,35.84000000000003,right
1296715983,2817998092,5,271.92254606365157,274.52891122278055,35.84000000000003,35.84000000000003,right
1296715983,2817998092,5,203.54426386623163,274.83040783034255,35.84000000000003,35.84000000000003,left
1296715983,2817998092,11,271.0649246231156,271.9560469011725,35.84000000000003,35.84000000000003,right
1296715983,2817998092,11,196.86237153344206,271.4894616639478,35.84000000000003,35.84000000000003,left
1298611933,3506741270,12,153.0980406290957,169.44912188728705,21.279999999999973,21.279999999999973,right
1298611933,3506741270,12,121.22920190995906,166.24403819918143,21.280000000000015,21.28000000000003,left
1298611933,3506741270,20,153.89489515072086,159.88686762778508,21.279999999999973,21.279999999999973,right
1298611933,3506741270,20,126.20600954979535,158.77882673942702,21.280000000000015,21.279999999999973,left
1298611933,3506741270,28,152.6996133682831,150.3246133682831,21.279999999999973,21.279999999999973,right
1298611933,3506741270,28,124.13233969986358,149.65467939972712,21.280000000000015,21.28000000000003,left
1298611933,3506741270,36,125.79127557980898,152.1430832196453,21.279999999999987,21.279999999999973,left
1298611933,3506741270,37,152.30118610747053,149.92618610747053,21.279999999999973,21.279999999999973,right
1298611933,3506741270,41,120.81446793997272,163.3409004092769,21.280000000000015,21.28000000000003,left
1298611933,3506741270,42,150.7074770642202,162.67585845347315,21.279999999999973,21.279999999999973,right
1301627154,3683669083,6,272.0418351185572,245.40204515414717,35.84000000000003,35.84000000000003,right
1301627154,3683669083,6,236.8429513343799,240.8931868131868,35.839999999999975,35.84000000000003,left
1301627154,3683669083,11,267.3544781653392,230.75405467534102,35.84000000000003,35.839999999999975,right
1301627154,3683669083,11,228.80527472527473,230.4442072213501,35.839999999999975,35.839999999999975,left
1301627154,3683669083,17,210.3186185243328,220.79899529042382,35.839999999999975,35.84000000000003,left
1301627154,3683669083,18,242.74585416094476,223.13709962636182,35.84000000000003,35.839999999999975,right
1301627154,3683669083,24,240.98809530348802,221.37934076890502,35.84000000000003,35.84000000000003,right
1301627154,3683669083,24,201.4771742543171,224.01406593406597,35.84000000000003,35.839999999999975,left
1301627154,3683669083,30,199.06587127158554,224.81783359497643,35.84000000000003,35.84000000000003,left
1301627154,3683669083,31,247.43321111416276,226.06669772212302,35.84000000000003,35.84000000000003,right
1301870218,556651648,1,172.0956448911223,186.05293132328305,22.399999999999977,22.399999999999977,right
1301870218,556651648,7,159.76733668341708,161.9323283082077,22.399999999999977,22.399999999999977,right
1301870218,556651648,7,132.2549606017192,157.81623686723975,22.399999999999977,22.399999999999977,left
1301870218,556651648,14,166.19949748743718,158.71624790619765,22.399999999999977,22.399999999999977,right
1301870218,556651648,15,134.7000417860554,157.2049665711557,22.399999999999977,22.399999999999977,left
1301870218,3469691269,9,134.7000417860554,164.23457497612227,22.399999999999977,22.399999999999977,left
1301870218,3469691269,10,165.66348408710218,174.2606365159129,22.399999999999977,22.399999999999977,right
1301870218,3469691269,16,132.2549606017192,161.48385864374404,22.399999999999977,22.399999999999977,left
1301870218,3469691269,17,161.91139028475712,172.65259631490784,22.399999999999977,22.399999999999977,right
1301870218,3469691269,22,125.53098734479464,158.42750716332378,22.39999999999999,22.399999999999977,left
1302048123,272639520,13,162.4919642857143,160.8,22.399999999999977,22.399999999999977,right
1302048123,272639520,13,128.69380530973453,167.63185840707965,22.399999999999977,22.399999999999977,left
1302048123,272639520,21,165.34910714285715,159.0857142857143,22.399999999999977,22.399999999999977,right
1302048123,272639520,21,129.26017699115044,164.8,22.399999999999977,22.399999999999977,left
1302048123,272639520,29,156.33616768973215,157.02857840401785,22.399999999999977,22.399999999999977,right
1302048123,272639520,29,131.52566371681417,156.30442477876107,22.399999999999977,22.399999999999977,left
1302048123,272639520,37,130.3929203539823,148.37522123893805,22.399999999999977,22.399999999999977,left
1302048123,272639520,38,157.87902483258924,149.82857840401786,22.399999999999977,22.399999999999977,right
1302048123,272639520,46,154.7888392857143,135.3714285714286,22.399999999999977,22.399999999999977,right
1302048123,272639520,46,124.16283185840707,129.6849557522124,22.39999999999999,22.399999999999977,left
1302135990,3190639679,2,199.38914572864323,195.60522613065328,26.879999999999995,26.879999999999995,right
1302135990,3190639679,2,153.7529203539823,191.64318584070801,26.879999999999995,26.879999999999995,left
1302135990,3190639679,7,201.31879396984925,189.1730653266332,26.879999999999995,26.879999999999995,right
1302135990,3190639679,7,157.15115044247787,189.6042477876106,26.879999999999995,26.879999999999995,left
1302135990,3190639679,12,201.96201005025125,189.8162814070352,26.879999999999995,26.879999999999995,right
1302135990,3190639679,12,155.79185840707964,189.6042477876106,26.879999999999995,26.879999999999995,left
1302135990,3190639679,16,200.6755778894472,189.8162814070352,26.879999999999995,26.879999999999995,right
1302135990,3190639679,17,159.19008849557522,184.8467256637168,26.879999999999995,26.879999999999995,left
1302135990,3190639679,21,199.38914572864323,191.1027135678392,26.879999999999995,26.879999999999995,right
1302135990,3190639679,22,153.0732743362832,186.20601769911505,26.879999999999995,26.879999999999995,left
1302724340,282863131,3,253.58714285714285,238.9942857142857,35.84000000000003,35.84000000000003,right
1302724340,282863131,4,203.7836771728749,240.28057306590256,35.839999999999975,35.84000000000003,left
1302724340,282863131,9,248.10142857142853,237.16571428571427,35.84000000000003,35.84000000000003,right
1302724340,282863131,9,207.69580706781278,242.23663801337153,35.84000000000003,35.84000000000003,left
1302724340,282863131,13,233.47285714285715,238.07999999999998,35.84000000000003,35.84000000000003,left
1302724340,282863131,13,197.42646609360077,238.81352435530084,35.839999999999975,35.84000000000003,left
1302724340,282863131,18,238.95857142857142,228.93714285714287,35.84000000000003,35.84000000000003,right
1302724340,282863131,18,210.140888252149,223.65402101241642,35.839999999999975,35.84000000000003,left
1302724340,282863131,23,255.41571428571427,231.68,35.84000000000003,35.839999999999975,right
1302724340,282863131,23,213.07498567335244,227.56615090735443,35.839999999999975,35.839999999999975,left
1303408562,3722999831,20,266.8857142857143,314.79528178243777,44.799999999999955,44.799999999999955,left
1303408562,3722999831,21,347.240350877193,309.9508771929825,44.799999999999955,44.799999999999955,right
1303408562,3722999831,28,257.6589777195282,312.27889908256884,44.799999999999955,44.799999999999955,left
1303408562,3722999831,29,342.74912280701756,303.2140350877193,44.799999999999955,44.799999999999955,right
1303408562,3722999831,37,331.521052631579,291.98596491228074,44.799999999999955,44.799999999999955,right
1303408562,3722999831,38,284.5003931847969,290.47024901703804,44.799999999999955,44.799999999999955,left
1303408562,3722999831,45,283.66159895150724,265.30642201834866,44.799999999999955,44.799999999999955,left
1303408562,3722999831,46,332.6438596491228,263.91578947368424,44.799999999999955,44.799999999999955,right
1303408562,3722999831,53,346.1175438596491,267.2842105263158,44.799999999999955,44.799999999999955,right
1303408562,3722999831,54,278.6288335517694,266.1452162516383,44.799999999999955,44.799999999999955,left
1303767813,4144314945,3,257.74580976863757,248.60956298200512,35.84000000000003,35.84000000000003,right
1303767813,4144314945,4,208.89464703661758,251.99619479048698,35.84000000000003,35.84000000000003,left
1303767813,4144314945,8,266.3010796915167,250.58385604113107,35.84000000000003,35.84000000000003,right
1303767813,4144314945,9,214.69306153265381,251.22307285768215,35.84000000000003,35.84000000000003,left
1303767813,4144314945,12,271.56586118251926,245.3190745501285,35.84000000000003,35.84000000000003,right
1303767813,4144314945,14,211.6005738014345,243.1052925632314,35.839999999999975,35.84000000000003,left
1303767813,4144314945,18,268.933470437018,249.92575835475577,35.84000000000003,35.84000000000003,right
1303767813,4144314945,19,210.05432993582485,249.29026802567006,35.839999999999975,35.84000000000003,left
1303767813,4144314945,23,259.06200514138817,250.58385604113107,35.84000000000003,35.84000000000003,right
1303767813,4144314945,23,213.5333786334466,245.8112193280483,35.839999999999975,35.84000000000003,left
1304643943,785968136,6,164.37522123893805,161.96814159292038,22.399999999999977,22.399999999999977,right
1304643943,785968136,6,143.10791059417042,153.46367713004486,22.399999999999977,22.399999999999977,left
1304643943,785968136,11,166.07433628318586,159.1362831858407,22.399999999999977,22.399999999999977,right
1304643943,785968136,11,146.69535454035875,152.74618834080718,22.399999999999977,22.399999999999977,left
1304643943,785968136,15,167.77345132743363,156.870796460177,22.399999999999977,22.399999999999977,right
1304643943,785968136,15,145.97786575112107,152.0286995515695,22.399999999999977,22.399999999999977,left
1304643943,785968136,18,141.67293301569507,151.31121076233185,22.399999999999977,22.399999999999977,left
1304643943,785968136,19,163.2424778761062,154.03893805309735,22.399999999999977,22.399999999999977,right
1304643943,785968136,22,132.3455787556054,141.26636771300448,22.399999999999977,22.399999999999977,left
1304643943,785968136,23,160.9769911504425,141.01238938053098,22.399999999999977,22.399999999999977,right
1307819508,2780551163,2,258.5534957020057,239.3025405921681,35.84000000000003,35.84000000000003,right
1307819508,2780551163,3,206.5752812382031,245.42465836164587,35.839999999999975,35.84000000000003,left
1307819508,2780551163,8,261.48759312320914,243.214670487106,35.84000000000003,35.84000000000003,right
1307819508,2780551163,8,211.6005738014345,245.42465836164587,35.839999999999975,35.84000000000003,left
1307819508,2780551163,13,265.8887392550143,236.85745940783193,35.84000000000003,35.839999999999975,right
1307819508,2780551163,13,217.39898829747074,233.82782936957346,35.84000000000003,35.839999999999975,left
1307819508,2780551163,18,266.8667717287488,238.81352435530084,35.84000000000003,35.84000000000003,right
1307819508,2780551163,18,229.76893922234808,236.92031710079277,35.839999999999975,35.84000000000003,left
1307819508,2780551163,23,266.3777554918816,238.32450811843358,35.84000000000003,35.84000000000003,right
1307819508,2780551163,23,227.83613439033599,236.53375613439033,35.84000000000003,35.84000000000003,left
1307961168,2922098962,8,261.81571428571425,264.5942857142857,35.84000000000003,35.84000000000003,right
1307961168,2922098962,8,213.35857142857145,260.0228571428571,35.839999999999975,35.84000000000003,left
1307961168,2922098962,13,256.33,261.8514285714285,35.84000000000003,35.84000000000003,right
1307961168,2922098962,14,210.61571428571426,255.45142857142855,35.84000000000003,35.84000000000003,left
1307961168,2922098962,18,258.1585714285714,255.45142857142855,35.84000000000003,35.84000000000003,right
1307961168,2922098962,19,220.6728571428572,252.70857142857142,35.84000000000003,35.84000000000003,left
1307961168,2922098962,23,270.9585714285714,252.70857142857142,35.84000000000003,35.84000000000003,right
1307961168,2922098962,23,226.15857142857146,251.7942857142857,35.839999999999975,35.84000000000003,left
1307961168,2922098962,28,269.13,254.53714285714284,35.84000000000003,35.84000000000003,right
1307961168,2922098962,28,221.58714285714285,253.62285714285713,35.84000000000003,35.84000000000003,left
1314603564,2650168284,13,133.18484251968505,166.43779527559056,22.399999999999977,22.399999999999977,left
1314603564,2650168284,18,162.98341708542713,158.18023450586264,22.399999999999977,22.399999999999977,right
1314603564,2650168284,18,143.26358267716537,155.09921259842523,22.399999999999977,22.399999999999977,left
1314603564,2650168284,24,166.19949748743718,146.38793969849246,22.399999999999977,22.399999999999977,right
1314603564,2650168284,24,148.30295275590552,145.0204724409449,22.399999999999977,22.399999999999977,left
1314603564,2650168284,30,159.2313232830821,146.92395309882747,22.399999999999977,22.399999999999977,right
1314603564,2650168284,30,141.37381889763782,144.39055118110238,22.399999999999977,22.399999999999977,left
1314603564,2650168284,35,147.4390284757119,163.54036850921273,22.399999999999977,22.399999999999977,left
1314603564,2650168284,35,124.36594488188977,158.24881889763782,22.39999999999999,22.399999999999977,left
1314603564,2650168284,41,148.5110552763819,179.08475711892802,22.399999999999977,22.399999999999977,left
1316926688,3871077378,5,167.77083685545225,160.02569737954354,22.399999999999977,22.399999999999977,right
1316926688,3871077378,5,131.449136577708,156.08414442700158,22.399999999999977,22.399999999999977,left
1316926688,3871077378,12,129.43971742543172,154.57708006279435,22.399999999999977,22.399999999999977,left
1316926688,3871077378,13,166.1478444632291,157.0502113271344,22.399999999999977,22.399999999999977,right
1316926688,3871077378,21,163.71335587489435,155.69771766694845,22.399999999999977,22.399999999999977,right
1316926688,3871077378,21,129.43971742543172,154.07472527472527,22.399999999999977,22.399999999999977,left
1316926688,3871077378,29,169.12333051563826,151.36973795435335,22.399999999999977,22.399999999999977,right
1316926688,3871077378,30,132.95620094191523,148.0464678178964,22.399999999999977,22.399999999999977,left
1316926688,3871077378,37,137.97974882260598,153.07001569858713,22.399999999999977,22.399999999999977,left
1316926688,3871077378,38,172.09881656804734,151.91073541842775,22.399999999999977,22.399999999999977,right
1324569502,1023697573,3,184.63668639053253,188.79499577345732,25.19999999999999,26.879999999999995,right
1324569502,1023697573,3,155.5116504854369,187.29543689320388,25.19999999999999,26.879999999999995,left
1324569502,1023697573,6,187.2334742180896,184.89981403212167,25.19999999999999,26.879999999999995,right
1324569502,1023697573,6,157.3757281553398,181.70320388349515,25.19999999999999,26.879999999999995,left
1324569502,1023697573,11,186.58427726120036,176.13565511411667,25.19999999999999,26.879999999999995,right
1324569502,1023697573,11,156.13300970873786,173.936213592233,25.19999999999999,26.879999999999995,left
1324569502,1023697573,16,184.31208791208792,174.5126627218935,25.19999999999999,26.879999999999995,right
1324569502,1023697573,16,150.54077669902912,172.3828155339806,25.19999999999999,26.879999999999995,left
1324569502,1023697573,20,184.0013071895425,185.8018300653595,25.19999999999999,26.879999999999995,right
1324569502,1023697573,21,145.2592233009709,186.05271844660197,25.19999999999999,26.879999999999995,left
1332176994,1030181512,11,160.3033500837521,142.6358458961474,22.399999999999977,22.399999999999977,right
1332176994,1030181512,19,161.91139028475712,133.52361809045226,22.399999999999977,22.399999999999977,right
1332176994,1030181512,28,161.91139028475712,136.2036850921273,22.399999999999977,22.399999999999977,right
1332176994,1030181512,36,163.51943048576214,147.45996649916248,22.399999999999977,22.399999999999977,right
1332176994,1030181512,43,162.44740368509213,173.72462311557788,22.399999999999977,22.399999999999977,right
1332176994,2084828283,4,133.22477876106197,163.38407079646018,22.399999999999977,22.399999999999977,left
1332176994,2084828283,8,132.0920353982301,157.15398230088496,22.399999999999977,22.399999999999977,left
1332176994,2084828283,13,133.79115044247789,146.3929203539823,22.399999999999977,22.399999999999977,left
1332176994,2084828283,19,134.92389380530972,148.0920353982301,22.399999999999977,22.399999999999977,left
1332176994,2084828283,24,130.3929203539823,145.26017699115044,22.399999999999977,22.399999999999977,left
1334624436,3474289920,5,238.06015873015878,229.9530158730159,35.839999999999975,35.839999999999975,left
1334624436,3474289920,5,198.79821756225425,220.96859764089118,35.84000000000003,35.84000000000003,left
1334624436,3474289920,11,246.18714285714282,222.8419047619048,35.84000000000003,35.839999999999975,right
1334624436,3474289920,11,208.86374836173002,216.27134993446919,35.839999999999975,35.84000000000003,left
1334624436,4168095101,4,270.0442857142857,245.39428571428567,35.84000000000003,35.84000000000003,right
1334624436,4168095101,5,216.24513761467892,226.33688073394495,35.839999999999975,35.84000000000003,left
1334624436,4168095101,11,272.78714285714284,246.30857142857144,35.84000000000003,35.84000000000003,right
1334624436,4168095101,11,218.25824377457405,233.04723460026207,35.839999999999975,35.84000000000003,left
1334624436,4168095101,18,255.41571428571427,248.13714285714286,35.84000000000003,35.84000000000003,right
1334624436,4168095101,18,194.10096985583226,244.4548361730013,35.839999999999975,35.84000000000003,left
1336036658,3203580944,1,155.57123552123554,146.94671814671815,22.399999999999977,22.399999999999977,right
1336036658,3203580944,3,132.07631578947368,147.11578947368423,22.399999999999977,22.399999999999977,left
1336036658,3203580944,7,134.40625391604013,160.4451118029449,22.399999999999977,22.399999999999977,left
1336036658,3203580944,8,156.80675675675678,153.74208494208497,22.399999999999977,22.399999999999977,right
1336036658,3203580944,11,140.40525140977445,151.62305666510028,22.399999999999977,22.399999999999977,left
1336036658,3203580944,12,162.36660231660233,150.03552123552126,22.399999999999977,22.399999999999977,right
1336036658,3203580944,16,141.4638980263158,149.15288122650378,22.399999999999977,22.399999999999977,left
1336036658,3203580944,17,165.45540540540543,147.5644787644788,22.399999999999977,22.399999999999977,right
1336036658,3203580944,21,162.36660231660233,151.27104247104248,22.399999999999977,22.399999999999977,right
1336036658,3203580944,21,141.11101582080204,152.68170328164163,22.399999999999977,22.399999999999977,left
1336127283,960014738,2,325.1902668759812,373.45557299843017,44.799999999999955,44.799999999999955,right
1336127283,960014738,2,261.7666666666667,375.82222222222225,44.799999999999955,44.799999999999955,left
1336127283,960014738,5,327.1996860282575,368.4320251177394,44.799999999999955,44.799999999999955,right
1336127283,960014738,5,268.8777777777778,366.93333333333334,44.799999999999955,44.799999999999955,left
1336127283,960014738,10,329.20910518053375,357.3802197802197,44.799999999999955,44.799999999999955,right
1336127283,960014738,10,275.5127865329513,358.42139446036293,44.799999999999955,44.799999999999955,left
1336127283,960014738,15,327.1996860282575,345.323704866562,44.799999999999955,44.799999999999955,right
1336127283,960014738,15,277.9578677172875,346.19598853868195,44.799999999999955,44.799999999999955,left
1336127283,960014738,20,328.20439560439564,346.32841444270014,44.799999999999955,44.799999999999955,right
1336127283,960014738,20,267.56627268385864,348.6410697230182,44.799999999999955,44.799999999999955,left
1336412861,1127086676,6,238.65652530779755,224.5607660738714,31.360000000000014,31.360000000000014,right
1336412861,1127086676,6,193.65752093802342,223.7035845896147,31.360000000000014,31.360000000000014,left
1336412861,1127086676,13,238.0436662106703,208.01357045143638,31.359999999999985,31.360000000000014,right
1336412861,1127086676,13,198.91045226130646,207.19437185929647,31.360000000000014,31.360000000000014,left
1336412861,1127086676,20,237.43080711354307,205.5621340629275,31.359999999999985,31.360000000000014,right
1336412861,1127086676,20,207.91547738693464,202.6918592964824,31.360000000000014,31.360000000000014,left
1336412861,1127086676,26,200.41128978224452,254.4707537688442,31.360000000000014,31.360000000000014,left
1336412861,1127086676,32,236.20508891928864,205.5621340629275,31.360000000000014,31.360000000000014,right
1336412861,1127086676,37,201.16170854271354,198.9397654941373,31.360000000000014,31.360000000000014,left
1336412861,1127086676,38,234.36651162790696,197.5949658002736,31.360000000000014,31.360000000000014,right
1341339532,3656287397,12,268.547852257182,239.83102599179205,35.84000000000003,35.84000000000003,right
1341339532,3656287397,13,214.01002915451897,234.348221574344,35.839999999999975,35.84000000000003,left
1341339532,3656287397,18,261.54374829001364,227.2236388508892,35.84000000000003,35.84000000000003,right
1341339532,3656287397,19,211.77096209912537,222.40653061224492,35.839999999999975,35.839999999999975,left
1341339532,3656287397,24,257.3412859097127,222.32076607387143,35.84000000000003,35.839999999999975,right
1341339532,3656287397,25,212.51731778425653,216.43568513119533,35.839999999999975,35.839999999999975,left
1341339532,3660971318,5,250.33718194254442,224.4219972640219,35.84000000000003,35.839999999999975,right
1341339532,3660971318,5,214.75638483965014,223.8992419825073,35.839999999999975,35.839999999999975,left
1341339532,3660971318,10,267.8474418604651,188.7010670314637,35.84000000000003,35.84000000000003,right
1341339532,3660971318,11,219.2345189504373,191.05959183673468,35.84000000000003,35.84000000000003,left
1344807906,2757964757,2,198.09585664176387,192.55416909620996,26.879999999999995,26.879999999999995,right
1344807906,2757964757,2,162.3325321888412,194.216652360515,26.879999999999995,26.879999999999995,left
1344807906,2757964757,5,163.9806008583691,199.16085836909872,26.879999999999995,26.879999999999995,left
1344807906,2757964757,6,199.21539016946065,197.5920699708455,26.879999999999995,26.879999999999995,right
1344807906,2757964757,8,198.65562340561223,188.07603498542275,26.879999999999995,26.879999999999995,right
1344807906,2757964757,8,166.17802575107297,189.27244635193134,26.879999999999995,26.879999999999995,left
1344807906,2757964757,12,202.01422398870264,187.5162682215744,26.879999999999995,26.879999999999995,right
